MET,RATE,ERROR,OBSID
202145465.0000000000,328.4015197754,1.5468286276,30002150002
202145765.0000000000,358.3858642578,1.6427487135,30002150002
202146065.0000000000,363.2775573730,1.6550770998,30002150002
202146365.0000000000,374.1249084473,1.9891011715,30002150002
202148765.0000000000,364.9459838867,4.9066157341,30002150002
202149065.0000000000,363.9584655762,1.6479719877,30002150002
202149365.0000000000,378.2867736816,1.6943222284,30002150002
202149665.0000000000,352.4305725098,1.6200207472,30002150002
202149965.0000000000,325.3588256836,1.5327227116,30002150002
202150265.0000000000,288.0613708496,1.4220914841,30002150002
202150565.0000000000,300.1129760742,1.4570653439,30002150002
202150865.0000000000,274.4956665039,1.3738911152,30002150002
202151165.0000000000,278.4601135254,1.3879181147,30002150002
202151465.0000000000,307.9749450684,1.4852931499,30002150002
202151765.0000000000,335.4354248047,1.5695946217,30002150002
202152065.0000000000,319.6237182617,1.5169405937,30002150002
202152365.0000000000,319.5215454102,4.9809284210,30002150002
202154765.0000000000,318.2688903809,1.7114373446,30002150002
202155065.0000000000,320.3277893066,1.5193871260,30002150002
202155365.0000000000,320.6855773926,1.5155495405,30002150002
202155665.0000000000,311.1981811523,1.4891358614,30002150002
202155965.0000000000,300.8094177246,1.4571141005,30002150002
202156265.0000000000,317.8209533691,1.5090562105,30002150002
202156565.0000000000,302.7114868164,1.4672451019,30002150002
202156865.0000000000,314.7908935547,1.4965134859,30002150002
202157165.0000000000,303.0141296387,1.4733778238,30002150002
202157465.0000000000,320.4188232422,1.5248726606,30002150002
202157765.0000000000,326.7024230957,1.5422925949,30002150002
202158065.0000000000,324.1556396484,2.3748381138,30002150002
202160465.0000000000,359.3922119141,2.4674835205,30002150002
202160765.0000000000,362.5967102051,1.6531157494,30002150002
202161065.0000000000,356.5023498535,1.6349469423,30002150002
202161365.0000000000,322.6664733887,1.5354243517,30002150002
202161665.0000000000,324.2895812988,1.5425525904,30002150002
202161965.0000000000,343.7035522461,1.5979689360,30002150002
202162265.0000000000,332.9084777832,1.5678820610,30002150002
202162565.0000000000,383.5702514648,1.7159115076,30002150002
202162865.0000000000,385.0586853027,1.7223955393,30002150002
202163165.0000000000,367.1257934570,1.6718714237,30002150002
202163465.0000000000,396.1104736328,1.7586666346,30002150002
202163765.0000000000,402.4428710938,2.1249644756,30002150002
202166165.0000000000,401.7517700195,5.5138320923,30002150002
202166465.0000000000,332.3165283203,1.5713194609,30002150002
202166765.0000000000,305.8760986328,1.4861433506,30002150002
202167065.0000000000,345.8906250000,1.6023330688,30002150002
202167365.0000000000,329.2145996094,1.5537316799,30002150002
202167665.0000000000,340.2385559082,1.5841757059,30002150002
202167965.0000000000,364.4581909180,1.6601498127,30002150002
202168265.0000000000,316.5130920410,1.5115416050,30002150002
202168565.0000000000,285.4800720215,1.4172008038,30002150002
202168865.0000000000,306.9880371094,1.4929091930,30002150002
202169165.0000000000,307.9419860840,1.4944518805,30002150002
202169465.0000000000,307.9223022461,1.4922350645,30002150002
202169765.0000000000,314.7112426758,4.1641197205,30002150002
202172465.0000000000,368.3119812012,1.8852366209,30002150002
202172765.0000000000,342.1508483887,1.5897755623,30002150002
202173065.0000000000,361.6863403320,1.6504980326,30002150002
202173365.0000000000,349.0355529785,1.6094592810,30002150002
202173665.0000000000,363.8490295410,1.6552886963,30002150002
202173965.0000000000,361.6366882324,1.6537860632,30002150002
202174265.0000000000,373.6295776367,1.6785409451,30002150002
202174565.0000000000,380.3057250977,1.7061088085,30002150002
202174865.0000000000,399.7567138672,1.7696160078,30002150002
202175165.0000000000,370.7268676758,1.6807768345,30002150002
202175465.0000000000,366.3374633789,2.4476869106,30002150002
202177865.0000000000,389.8516845703,4.6376185417,30002150002
202178465.0000000000,355.2418212891,2.6096642017,30002150002
202178765.0000000000,325.6628417969,1.5565218925,30002150002
202179065.0000000000,373.6848449707,1.6884330511,30002150002
202179365.0000000000,356.0411987305,1.6322240829,30002150002
202179665.0000000000,325.3120422363,1.5412114859,30002150002
202179965.0000000000,385.4067077637,1.7152228355,30002150002
202180265.0000000000,351.5626831055,1.6194356680,30002150002
202180565.0000000000,343.6283264160,1.5984054804,30002150002
202180865.0000000000,351.5231933594,1.6196064949,30002150002
202181165.0000000000,363.2274475098,1.8539042473,30002150002
202183565.0000000000,459.1056823730,6.0455603600,30002150002
202183865.0000000000,410.3703918457,1.7922390699,30002150002
202184165.0000000000,431.7330017090,1.8952558041,30002150002
202184465.0000000000,382.9187622070,1.8464622498,30002150002
202184765.0000000000,310.4255676270,1.5535427332,30002150002
202185065.0000000000,383.7820739746,1.7223093510,30002150002
202185365.0000000000,323.3141174316,1.5325158834,30002150002
202185665.0000000000,405.4782409668,1.7819399834,30002150002
202185965.0000000000,393.9848937988,1.7416868210,30002150002
202186265.0000000000,412.2611694336,1.8040041924,30002150002
202186565.0000000000,441.3679199219,1.8899279833,30002150002
202186865.0000000000,437.7762756348,1.8771226406,30002150002
202187165.0000000000,462.3863525391,6.2906255722,30002150002
202189565.0000000000,436.2276611328,2.1327762604,30002150002
202189865.0000000000,464.8452453613,1.9600763321,30002150002
202190165.0000000000,452.7694091797,1.9234163761,30002150002
202190465.0000000000,419.7881774902,1.8263169527,30002150002
202190765.0000000000,446.7136230469,1.9210432768,30002150002
202191065.0000000000,449.7548217773,1.9208697081,30002150002
202191365.0000000000,472.6243286133,1.9858131409,30002150002
202191665.0000000000,477.0853576660,1.9876590967,30002150002
202191965.0000000000,454.9042663574,1.9336670637,30002150002
202192265.0000000000,499.0950927734,2.0616126060,30002150002
202192565.0000000000,422.8238525391,1.8333454132,30002150002
202192865.0000000000,442.7402954102,2.7633831501,30002150002
202195265.0000000000,465.8314514160,2.9740076065,30002150002
202195565.0000000000,439.0755004883,1.8775326014,30002150002
202195865.0000000000,439.9523620605,1.8870434761,30002150002
202196165.0000000000,431.2704467773,1.8595815897,30002150002
202196465.0000000000,449.5548706055,1.9130839109,30002150002
202196765.0000000000,461.5652770996,1.9495691061,30002150002
202197065.0000000000,475.1392517090,1.9909553528,30002150002
202197365.0000000000,481.8194274902,2.0104546547,30002150002
202197665.0000000000,441.9599914551,1.8911309242,30002150002
202197965.0000000000,453.2435913086,1.9302890301,30002150002
202198265.0000000000,473.3704223633,1.9870182276,30002150002
202198565.0000000000,426.8713378906,2.0846977234,30002150002
202200965.0000000000,449.2976379395,6.1472530365,30002150002
202201265.0000000000,433.1157531738,1.8572216034,30002150002
202201565.0000000000,447.7013549805,1.9070587158,30002150002
202201865.0000000000,443.7323303223,1.8959426880,30002150002
202202165.0000000000,459.6781005859,1.9468497038,30002150002
202202465.0000000000,434.7563476562,1.8742436171,30002150002
202202765.0000000000,473.5479125977,1.9832119942,30002150002
202203065.0000000000,442.7608947754,1.8927369118,30002150002
202203365.0000000000,422.3659973145,1.8359311819,30002150002
202203665.0000000000,380.2595214844,1.7103105783,30002150002
202203965.0000000000,372.4296569824,1.6815130711,30002150002
202204265.0000000000,379.2488098145,1.7000575066,30002150002
202204565.0000000000,339.9307556152,6.8747000694,30002150002
202206965.0000000000,373.6336975098,1.9262579679,30002150002
202207265.0000000000,391.7699279785,1.7367129326,30002150002
202207565.0000000000,368.7386169434,1.6665645838,30002150002
202207865.0000000000,347.8151855469,1.6000205278,30002150002
202208165.0000000000,353.3937072754,1.6253850460,30002150002
202208465.0000000000,355.2563476562,1.6294556856,30002150002
202208765.0000000000,339.4159851074,1.5787036419,30002150002
202209065.0000000000,352.5044250488,1.6123290062,30002150002
202209365.0000000000,331.7624816895,1.5583273172,30002150002
202209665.0000000000,343.5340270996,1.6224143505,30002150002
202209965.0000000000,352.8112792969,1.6203559637,30002150002
202210265.0000000000,354.8240661621,2.4915878773,30002150002
202212665.0000000000,341.4713745117,2.4245584011,30002150002
202212965.0000000000,351.7443237305,1.6080576181,30002150002
202213265.0000000000,339.8679504395,1.5794287920,30002150002
202213565.0000000000,355.9563598633,1.6247698069,30002150002
202213865.0000000000,346.2087097168,1.5975221395,30002150002
202214165.0000000000,342.6547546387,1.5884820223,30002150002
202214465.0000000000,343.2794494629,1.5891975164,30002150002
202214765.0000000000,340.3967895508,1.5798828602,30002150002
202215065.0000000000,332.4580383301,1.5555508137,30002150002
202215365.0000000000,340.6447448730,1.5857943296,30002150002
202215665.0000000000,341.7084655762,1.6920310259,30002150002
202215965.0000000000,323.7562866211,1.8415685892,30002150002
202218365.0000000000,358.1661071777,5.4667482376,30002150002
202218665.0000000000,341.4226684570,1.5774178505,30002150002
202218965.0000000000,352.6940002441,1.6179972887,30002150002
202219265.0000000000,344.7947082520,1.5953164101,30002150002
202219565.0000000000,341.9414062500,1.5814769268,30002150002
202219865.0000000000,339.5356140137,1.5801714659,30002150002
202220165.0000000000,316.3485107422,1.5058621168,30002150002
202220465.0000000000,325.0872497559,1.5305509567,30002150002
202220765.0000000000,324.5831298828,1.5289897919,30002150002
202221065.0000000000,328.5646362305,1.5485773087,30002150002
202221365.0000000000,336.2286987305,1.5689691305,30002150002
202221665.0000000000,337.5692138672,1.7963727713,30002150002
202224365.0000000000,373.9250488281,1.9253523350,30002150002
202224665.0000000000,357.7597961426,1.6301804781,30002150002
202224965.0000000000,345.8414916992,1.5962976217,30002150002
202225265.0000000000,342.6327209473,1.5833816528,30002150002
202225565.0000000000,326.6302490234,1.5371464491,30002150002
202225865.0000000000,336.6149597168,1.5685433149,30002150002
202226165.0000000000,344.1864318848,1.5913432837,30002150002
202226465.0000000000,351.9765319824,1.6121516228,30002150002
202226765.0000000000,354.9004211426,1.6243040562,30002150002
202227065.0000000000,359.7058105469,1.6427675486,30002150002
202227365.0000000000,366.2503662109,1.6605350971,30002150002
202227665.0000000000,387.4056091309,2.5283112526,30002150002
202253441.0000000000,450.0229492188,1.9438627958,30002150004
202253741.0000000000,420.4237365723,1.8201286793,30002150004
202254041.0000000000,409.6233520508,1.7896544933,30002150004
202254341.0000000000,392.0373535156,1.7365919352,30002150004
202254641.0000000000,400.8528137207,1.7622224092,30002150004
202254941.0000000000,415.0233154297,1.8078352213,30002150004
202255241.0000000000,403.0845642090,1.7692714930,30002150004
202255541.0000000000,408.5086975098,1.7830060720,30002150004
202255841.0000000000,404.5253295898,1.7767282724,30002150004
202256141.0000000000,411.6972045898,1.7984418869,30002150004
202256441.0000000000,420.3078613281,1.8232697248,30002150004
202256741.0000000000,392.4145202637,3.5626552105,30002150004
202259441.0000000000,409.0413513184,2.4704849720,30002150004
202259741.0000000000,379.3652954102,1.6980401278,30002150004
202260041.0000000000,382.2598876953,1.7077918053,30002150004
202260341.0000000000,377.8730163574,1.6930923462,30002150004
202260641.0000000000,373.9529113770,1.6828802824,30002150004
202260941.0000000000,370.7713928223,1.6753194332,30002150004
202261241.0000000000,365.2114562988,1.6510792971,30002150004
202261541.0000000000,374.8527221680,1.6848468781,30002150004
202261841.0000000000,381.6078796387,1.7056627274,30002150004
202262141.0000000000,374.7586975098,1.6819410324,30002150004
202262441.0000000000,360.1767272949,2.1745548248,30002150004
202264841.0000000000,404.4826354980,3.2374331951,30002150004
202265141.0000000000,398.9958496094,2.4352490902,30002150004
202265441.0000000000,373.7167053223,2.8956737518,30002150004
202265741.0000000000,366.5707702637,1.7013419867,30002150004
202266041.0000000000,361.8072204590,1.6448490620,30002150004
202266341.0000000000,353.5795898438,1.6167439222,30002150004
202266641.0000000000,334.1011352539,1.5637055635,30002150004
202266941.0000000000,355.6037597656,1.6230137348,30002150004
202267241.0000000000,350.9924316406,1.6108341217,30002150004
202267541.0000000000,347.0152282715,1.5996230841,30002150004
202267841.0000000000,363.2579345703,1.6459239721,30002150004
202268141.0000000000,353.7864990234,1.7351920605,30002150004
202270841.0000000000,333.7413940430,1.5602688789,30002150004
202271141.0000000000,313.2519531250,1.4955002069,30002150004
202271441.0000000000,340.7239685059,1.6066120863,30002150004
202271741.0000000000,344.5841369629,1.6360780001,30002150004
202272041.0000000000,341.7447509766,1.5863592625,30002150004
202272341.0000000000,326.5738525391,1.5340230465,30002150004
202272641.0000000000,321.2381286621,1.5203728676,30002150004
202272941.0000000000,339.0476989746,1.5716347694,30002150004
202273241.0000000000,333.2236938477,1.5588943958,30002150004
202273541.0000000000,346.8209838867,1.5988485813,30002150004
202273841.0000000000,360.3635864258,1.6373617649,30002150004
202274141.0000000000,336.0151672363,3.2683765888,30002150004
202276541.0000000000,364.9947509766,2.0372531414,30002150004
202276841.0000000000,360.7008056641,1.6382296085,30002150004
202277141.0000000000,352.9824829102,1.6156773567,30002150004
202277441.0000000000,344.9931335449,1.5933370590,30002150004
202277741.0000000000,349.9705200195,1.6116724014,30002150004
202278041.0000000000,330.6789855957,1.5548716784,30002150004
202278341.0000000000,341.7526855469,1.5837986469,30002150004
202278641.0000000000,349.8106994629,1.6043978930,30002150004
202278941.0000000000,343.3041992188,1.5863150358,30002150004
202279241.0000000000,348.0856323242,1.6014332771,30002150004
202279541.0000000000,349.5125427246,1.6067661047,30002150004
202279841.0000000000,361.3311462402,2.1607985497,30002150004
202282241.0000000000,366.5381774902,2.9182004929,30002150004
202282541.0000000000,364.1415100098,1.6440918446,30002150004
202282841.0000000000,353.1892395020,1.6163042784,30002150004
202283141.0000000000,349.7919311523,1.6103684902,30002150004
202283441.0000000000,354.8604736328,1.6244198084,30002150004
202283741.0000000000,350.9523620605,1.6148210764,30002150004
202284041.0000000000,350.6882629395,1.6108853817,30002150004
202284341.0000000000,356.4781799316,1.6308363676,30002150004
202284641.0000000000,360.1451110840,1.6385459900,30002150004
202284941.0000000000,357.2148742676,1.6303064823,30002150004
202285241.0000000000,376.0318298340,1.6892577410,30002150004
202285541.0000000000,361.7465209961,1.7270463705,30002150004
202288241.0000000000,354.8902893066,1.6268308163,30002150004
202288541.0000000000,353.0903930664,1.6149466038,30002150004
202288841.0000000000,349.4428710938,1.6051139832,30002150004
202289141.0000000000,350.3109436035,1.6093952656,30002150004
202289441.0000000000,336.6544799805,1.5717222691,30002150004
202289741.0000000000,350.8622436523,1.6094040871,30002150004
202290041.0000000000,345.0699157715,1.5941159725,30002150004
202290341.0000000000,354.6071777344,1.6261631250,30002150004
202290641.0000000000,354.2858581543,1.6303333044,30002150004
202290941.0000000000,344.7876586914,1.5930246115,30002150004
202291241.0000000000,338.8942565918,1.5727580786,30002150004
202291541.0000000000,353.0514526367,4.0381655693,30002150004
202293941.0000000000,355.1238403320,1.9993823767,30002150004
202294241.0000000000,358.2130432129,1.6275651455,30002150004
202294541.0000000000,358.0577697754,1.6323062181,30002150004
202294841.0000000000,372.6239929199,1.6769101620,30002150004
202295141.0000000000,367.3422241211,1.6618440151,30002150004
202295441.0000000000,358.1680297852,1.6367081404,30002150004
202295741.0000000000,381.7327270508,1.7088675499,30002150004
202296041.0000000000,388.8817749023,1.7258342505,30002150004
202296341.0000000000,370.7809143066,1.6761673689,30002150004
202296641.0000000000,359.4814147949,1.6948854923,30002150004
202296941.0000000000,364.2561950684,1.6639442444,30002150004
202297241.0000000000,362.1411437988,2.3140802383,30002150004
202299641.0000000000,392.3104858398,3.0891251564,30002150004
202299941.0000000000,363.2343750000,1.6413469315,30002150004
202300241.0000000000,384.0834960938,1.7066643238,30002150004
202300541.0000000000,368.4474487305,1.6612675190,30002150004
202300841.0000000000,371.9409179688,1.6748470068,30002150004
202301141.0000000000,373.8176879883,1.6790815592,30002150004
202301441.0000000000,364.9324951172,1.6570291519,30002150004
202301741.0000000000,378.8521118164,1.6961175203,30002150004
202302041.0000000000,378.5779418945,1.7002896070,30002150004
202302341.0000000000,372.0720520020,1.6793416739,30002150004
202302641.0000000000,366.9113769531,1.8146656752,30002150004
202302941.0000000000,378.3468322754,2.5858433247,30002150004
202305641.0000000000,386.9932861328,1.7300037146,30002150004
202305941.0000000000,380.0596618652,1.6958616972,30002150004
202306241.0000000000,404.7615356445,1.7739408016,30002150004
202306541.0000000000,392.8413391113,1.7359490395,30002150004
202306841.0000000000,372.1108093262,1.6779117584,30002150004
202307141.0000000000,360.3344726562,1.6374965906,30002150004
202307441.0000000000,358.2724304199,1.6338043213,30002150004
202307741.0000000000,336.5389099121,1.5650373697,30002150004
202308041.0000000000,350.4462890625,1.6093895435,30002150004
202308341.0000000000,346.7087402344,1.6016302109,30002150004
202308641.0000000000,358.7058410645,1.7556254864,30002150004
202311341.0000000000,398.5120239258,2.1763706207,30002150004
202311641.0000000000,387.5333557129,1.7154266834,30002150004
202311941.0000000000,366.5078125000,1.6569596529,30002150004
202312241.0000000000,354.6432495117,1.6219202280,30002150004
202312541.0000000000,359.1325683594,1.6321690083,30002150004
202312841.0000000000,370.4681701660,1.6748777628,30002150004
202313141.0000000000,347.2021789551,1.5986871719,30002150004
202313441.0000000000,368.4140625000,1.6629410982,30002150004
202313741.0000000000,334.2672424316,1.5608103275,30002150004
202314041.0000000000,344.0435791016,1.5916584730,30002150004
202314341.0000000000,351.9850769043,1.6176522970,30002150004
202314641.0000000000,347.4353027344,2.1993856430,30002150004
202317041.0000000000,390.6197509766,3.1054222584,30002150004
202317341.0000000000,390.5345764160,1.7272232771,30002150004
202317641.0000000000,386.3765869141,1.7176753283,30002150004
202317941.0000000000,390.0799255371,1.7299572229,30002150004
202318241.0000000000,416.7229614258,1.8114057779,30002150004
202318541.0000000000,417.4127197266,1.8146595955,30002150004
202318841.0000000000,412.7307739258,1.7996207476,30002150004
202319141.0000000000,452.2001953125,1.9197579622,30002150004
202319441.0000000000,423.8323364258,1.8337434530,30002150004
202319741.0000000000,402.6781005859,1.7710769176,30002150004
202320041.0000000000,411.2810974121,1.7970547676,30002150004
202320341.0000000000,420.0667419434,1.9803277254,30002150004
202323041.0000000000,348.0406799316,1.6203694344,30002150004
202323341.0000000000,355.7945556641,1.6204079390,30002150004
202323641.0000000000,336.3047485352,1.5638211966,30002150004
202323941.0000000000,360.1193542480,1.6614387035,30002150004
202324241.0000000000,351.0208435059,1.6070208549,30002150004
202324541.0000000000,347.6749572754,1.6029857397,30002150004
202324841.0000000000,356.6496887207,1.6275118589,30002150004
202325141.0000000000,342.6297302246,1.5826942921,30002150004
202325441.0000000000,353.9635314941,1.6248350143,30002150004
202325741.0000000000,364.6111755371,1.6574016809,30002150004
202326041.0000000000,428.4256286621,1.8502620459,30002150004
202326341.0000000000,402.8696594238,3.4587848186,30002150004
202328741.0000000000,445.1940917969,2.3673114777,30002150004
202329041.0000000000,446.4304809570,1.8974374533,30002150004
202329341.0000000000,448.7185058594,1.9042381048,30002150004
202329641.0000000000,436.2756042480,1.8660429716,30002150004
202329941.0000000000,438.3298645020,1.8751608133,30002150004
202330241.0000000000,419.6028747559,1.8175919056,30002150004
202330541.0000000000,439.2061462402,1.8829082251,30002150004
202330841.0000000000,421.8021240234,1.8254790306,30002150004
202331141.0000000000,392.5569152832,1.7404872179,30002150004
202331441.0000000000,397.1836242676,1.7524626255,30002150004
202331741.0000000000,402.1741333008,1.7689021826,30002150004
202332041.0000000000,408.3886718750,2.3122446537,30002150004
202334441.0000000000,374.5131835938,3.0554280281,30002150004
202334741.0000000000,364.3661193848,1.6498237848,30002150004
202335041.0000000000,358.6770629883,1.6351386309,30002150004
202335341.0000000000,351.9645690918,1.6120301485,30002150004
202335641.0000000000,351.8550720215,1.6131058931,30002150004
202335941.0000000000,349.2696838379,1.6023857594,30002150004
202336241.0000000000,343.4407348633,1.5866416693,30002150004
202336541.0000000000,353.0296936035,1.6136788130,30002150004
202336841.0000000000,336.7415161133,1.5653518438,30002150004
202337141.0000000000,350.4550170898,1.6087257862,30002150004
202337441.0000000000,362.1183471680,1.6459711790,30002150004
202337741.0000000000,366.6926879883,1.7507739067,30002150004
202340441.0000000000,348.2046203613,1.7096225023,30002150004
202340741.0000000000,342.0275573730,1.5813925266,30002150004
202341041.0000000000,348.0702209473,1.6037434340,30002150004
202341341.0000000000,337.8502197266,1.5666120052,30002150004
202341641.0000000000,325.3722534180,1.5327713490,30002150004
202341941.0000000000,327.8381652832,1.5419970751,30002150004
202342241.0000000000,332.4476013184,1.5546427965,30002150004
202342541.0000000000,344.0130004883,1.5852189064,30002150004
202342841.0000000000,336.4071655273,1.5682842731,30002150004
202343141.0000000000,345.7215881348,1.5913699865,30002150004
202343441.0000000000,335.8777465820,1.5632005930,30002150004
202343741.0000000000,309.3858642578,2.8950071335,30002150004
202346441.0000000000,410.5974426270,2.7293787003,30002150004
202346741.0000000000,421.1556396484,1.8367180824,30002150004
202347041.0000000000,447.2369689941,1.9052408934,30002150004
202347341.0000000000,430.8038635254,1.8560401201,30002150004
202347641.0000000000,388.3723144531,1.7251669168,30002150004
202347941.0000000000,367.4977416992,1.6619968414,30002150004
202348241.0000000000,403.1670227051,1.7674542665,30002150004
202348541.0000000000,396.7536315918,1.7470047474,30002150004
202348841.0000000000,412.7911376953,1.7973550558,30002150004
202349141.0000000000,421.8082275391,1.8241003752,30002150004
202349441.0000000000,429.1772460938,2.3890478611,30002150004
202351841.0000000000,446.8527526855,3.4936485291,30002150004
202352141.0000000000,433.3912048340,1.9303201437,30002150004
202352441.0000000000,418.9047241211,2.0160903931,30002150004
202352741.0000000000,413.2079467773,1.8610398769,30002150004
202353041.0000000000,387.1025390625,1.7236558199,30002150004
202353341.0000000000,380.8790893555,1.6999090910,30002150004
202353641.0000000000,410.7705688477,1.7939168215,30002150004
202353941.0000000000,384.9137878418,1.7127344608,30002150004
202354241.0000000000,404.6117248535,1.7723335028,30002150004
202354541.0000000000,390.6939697266,1.7313520908,30002150004
202354841.0000000000,411.7623901367,1.7923275232,30002150004
202355141.0000000000,436.3709411621,1.9534810781,30002150004
202357841.0000000000,438.2283020020,1.9067137241,30002150004
202358141.0000000000,445.9129333496,1.8974488974,30002150004
202358441.0000000000,433.6128540039,1.8710279465,30002150004
202358741.0000000000,405.8136596680,1.8036322594,30002150004
202359041.0000000000,402.6522521973,1.7798285484,30002150004
202359341.0000000000,384.7814331055,1.7141699791,30002150004
202359641.0000000000,401.8705749512,1.7670930624,30002150004
202359941.0000000000,382.1005554199,1.7030631304,30002150004
202360241.0000000000,379.5209045410,1.6991996765,30002150004
202360541.0000000000,379.8700256348,1.6986907721,30002150004
202360841.0000000000,400.6940307617,1.7603603601,30002150004
202361141.0000000000,405.6640319824,3.3898301125,30002150004
202363541.0000000000,439.4216308594,2.3657634258,30002150004
202363841.0000000000,501.4519348145,2.0629241467,30002150004
202364141.0000000000,523.5758666992,2.1346654892,30002150004
202364441.0000000000,526.2156982422,2.1372473240,30002150004
202364741.0000000000,473.2309875488,1.9841520786,30002150004
202365041.0000000000,484.8521423340,2.0215897560,30002150004
202365341.0000000000,496.5202941895,2.0546872616,30002150004
202365641.0000000000,471.4278869629,1.9724518061,30002150004
202365941.0000000000,482.5433349609,2.0070085526,30002150004
202366241.0000000000,469.4154968262,1.9686141014,30002150004
202366541.0000000000,460.6380615234,1.9413470030,30002150004
202366841.0000000000,478.9394226074,2.5536355972,30002150004
202369241.0000000000,454.3560791016,3.5416731834,30002150004
202369541.0000000000,444.3826293945,1.8876034021,30002150004
202369841.0000000000,447.1226501465,1.9023599625,30002150004
202370141.0000000000,430.6035461426,1.8542295694,30002150004
202370441.0000000000,413.2266235352,1.8052210808,30002150004
202370741.0000000000,411.2068481445,1.7959945202,30002150004
202371041.0000000000,422.7401428223,1.8271180391,30002150004
202371341.0000000000,418.5540466309,1.8225605488,30002150004
202371641.0000000000,436.1243591309,1.8694665432,30002150004
202371941.0000000000,448.0711975098,1.9046778679,30002150004
202372241.0000000000,454.1773376465,1.9245035648,30002150004
202372541.0000000000,445.5795593262,1.9519627094,30002150004
202375241.0000000000,372.9848327637,1.7071794271,30002150004
202375541.0000000000,359.8592529297,1.6351920366,30002150004
202375841.0000000000,360.5551757812,1.6394439936,30002150004
202376141.0000000000,339.5974426270,1.5739258528,30002150004
202376441.0000000000,353.3437500000,1.6231610775,30002150004
202376741.0000000000,353.9453735352,1.6223471165,30002150004
202377041.0000000000,366.9404296875,1.6777588129,30002150004
202377341.0000000000,368.6381835938,1.6816804409,30002150004
202377641.0000000000,348.8627929688,1.6244598627,30002150004
202377941.0000000000,356.3088989258,1.6278175116,30002150004
202378241.0000000000,371.4192504883,1.6746349335,30002150004
202378541.0000000000,392.1880798340,3.2973172665,30002150004
202380941.0000000000,427.7525329590,2.3297374249,30002150004
202381241.0000000000,437.6992187500,1.8682837486,30002150004
202381541.0000000000,438.7844238281,1.8939580917,30002150004
202381841.0000000000,393.9284973145,1.7415475845,30002150004
202382141.0000000000,379.5292358398,1.6982489824,30002150004
202382441.0000000000,362.5862426758,1.6491749287,30002150004
202382741.0000000000,366.2255859375,1.6588245630,30002150004
202383041.0000000000,371.0294494629,1.6710222960,30002150004
202383341.0000000000,364.8050842285,1.6551671028,30002150004
202383641.0000000000,373.7977905273,1.7727029324,30002150004
202383941.0000000000,380.1353454590,1.7403057814,30002150004
202384241.0000000000,375.6862182617,2.1785717010,30002150004
202386641.0000000000,438.6269226074,3.4965581894,30002150004
202386941.0000000000,479.4675292969,1.9925776720,30002150004
202387241.0000000000,476.3043823242,1.9892060757,30002150004
202387541.0000000000,458.3744506836,1.9368554354,30002150004
202387841.0000000000,443.8645019531,1.8904491663,30002150004
202388141.0000000000,480.0236206055,2.0027277470,30002150004
202388441.0000000000,448.6401977539,1.9070969820,30002150004
202388741.0000000000,449.3395690918,1.9124145508,30002150004
202389041.0000000000,440.0787658691,1.8830164671,30002150004
202389341.0000000000,432.5730590820,1.8586726189,30002150004
202389641.0000000000,424.2929992676,2.1234180927,30002150004
202389941.0000000000,382.6509094238,13.5557079315,30002150004
202392641.0000000000,413.2244262695,1.8384425640,30002150004
202392941.0000000000,397.9810180664,1.7498438358,30002150004
202393241.0000000000,415.9324340820,1.8098390102,30002150004
202393541.0000000000,412.3852233887,1.7954233885,30002150004
202393841.0000000000,419.5692443848,1.8191928864,30002150004
202394141.0000000000,403.0211791992,1.7703769207,30002150004
202394441.0000000000,409.1648864746,1.7903776169,30002150004
202394741.0000000000,470.9706726074,1.9710621834,30002150004
202395041.0000000000,443.5784301758,1.8950614929,30002150004
202395341.0000000000,460.8647766113,1.9451168776,30002150004
202395641.0000000000,440.7784729004,1.9726903439,30002150004
202398341.0000000000,454.0482177734,2.4416072369,30002150004
202398641.0000000000,465.7531738281,1.9554206133,30002150004
202398941.0000000000,453.2431335449,1.9138371944,30002150004
202399241.0000000000,458.8027954102,1.9326405525,30002150004
202399541.0000000000,503.0034179688,2.0645103455,30002150004
202399841.0000000000,448.1852111816,1.9046715498,30002150004
202400141.0000000000,452.0580444336,1.9199261665,30002150004
202400441.0000000000,428.2838134766,1.8456729650,30002150004
202400741.0000000000,439.3130187988,1.8811320066,30002150004
202401041.0000000000,426.2669982910,1.8431210518,30002150004
202401341.0000000000,449.4815673828,1.9106791019,30002150004
202401641.0000000000,437.7449951172,2.4731321335,30002150004
202601569.0000000000,335.1520690918,1.6375030279,30002150008
202601869.0000000000,314.8119201660,1.5017720461,30002150008
202602169.0000000000,319.8005676270,1.5173691511,30002150008
202602469.0000000000,322.5092773438,1.5223447084,30002150008
202602769.0000000000,329.8395080566,1.5461351871,30002150008
202603069.0000000000,323.1494445801,1.5263643265,30002150008
202603369.0000000000,321.5834045410,1.5215685368,30002150008
202603669.0000000000,318.6360168457,1.5125331879,30002150008
202603969.0000000000,327.8964843750,1.5459502935,30002150008
202604269.0000000000,322.5217285156,1.5213496685,30002150008
202604569.0000000000,335.9239196777,1.5898965597,30002150008
202607269.0000000000,368.1751403809,1.7400041819,30002150008
202607569.0000000000,362.6199035645,1.7475588322,30002150008
202607869.0000000000,352.6378784180,1.6317456961,30002150008
202608169.0000000000,343.9716796875,1.5905966759,30002150008
202608469.0000000000,338.0189208984,1.5692753792,30002150008
202608769.0000000000,333.3280029297,1.5560216904,30002150008
